10811686	hau	Mai leken sirri ƙasa ya kona takardun.
10811687	hau	Badaƙalar ya kashe mishi hanyar shigar siyasa a gaba.
10811688	hau	An gina tsarin kariya cikin na'urar.
10811689	hau	Jirgin saman ya na da fasinjoji dari biyar 500 a ciki.
10811690	hau	Birin ya ɗauki ayaba da sanda.
10811693	hau	Ba ƙaramin ɗoyi bolar ke fitarwa ba.
10811696	hau	Zaka iya tabbatar da wancan.
10811697	hau	Wadansu wurare ne wancan yawon shakatawa yake ziyartar?
10811698	hau	Mutum biyu za su iya wannan wasan.
10811701	hau	An sanya kuɗaɗen cikin taimako na musamman domin siyan littatafan da za a zuba a ɗakin karatun makarantar.
10811704	hau	Akwai kogin da ya bi ta dogon filin tsakanin duwatsun.
10811705	hau	Injin ne ke tuka tiririn ruwan zafi.
10811706	hau	Jitajitar ba ta da tushe ko kadan.
10811707	hau	Wasu daga ciki ja ne; sauran kuma launin ruwan-ƙasa.
10811708	hau	Waɗannan digirin 4 dai-dai su ke da kaso 30 na wani ɓangareb duniya da ke lulluɓe cikin ƙanƙara.
10811709	hau	Yanzu, ka bar komai ya wuce.
10811712	hau	Karin hanyoyi aka yi, kuma aka raba karkara zuwa yankuna.
10811713	hau	Kuma yanzu, kuyi tunani game da wata gunduma, kowane yanki, kuma kuyi tunanin wannan gundumar ta kasu kashi biyar ko shida.
10811714	hau	Za mu ci gaba da sanya duniya cikin jin daɗi da annshuwa ta hanyar kaɗe-kaɗe da waƙe-waƙe.
10811717	hau	Kuma muna iya sadarwa akan abubuwa da yawa ta hanyoyi da dama - tare da fuskar mu, hannayen mu, jikin mu, da muryar mu. Kuma muna iya rubuta tunanin mu da kalmomi.
10811718	hau	Ko za ku gano mana ya dda za mu je can?
10811719	hau	Ka daina zuwa can.
10811720	hau	Ga ƙofar da Mr. Jones ya ƙera acan.
10811723	hau	Tunanin ya sanya raina ya tashi.
10811724	hau	Ya ga tsuntsaye masu kyan launuka, furanni da ganyayyaki.
10811725	hau	An samo asali ne daga kayan da membobin al'umma suka sani da darajar su.
10811728	hau	Haka ne, sun riga sun makara sau biyu.
10811729	hau	Duk wanda ya faɗa haka makaryaci ne.
10811730	hau	Yanayi bazai bani damar irin wannan hutun ba.
10811731	hau	Wannan shine dalilin da yasa nake tsananin nuna kiyayya gare shi.
10811732	hau	Eh! Zan daina shan sigari.
10811733	hau	Dole ne ku gudanar da ƙungiyar makaɗa da kyau.
10811734	hau	Duk da dai na shiga cikin ruwan sama don zuwa ganin ta,ba ta nan.
10811735	hau	Ina fama da matsanancin tari, sai na sha magani me ɗaci.
10811736	hau	Ko za ki sanya wannan cikin akwatin adani?
10811737	hau	Sai biri ya zagaya da karamin kofin kwano.
10811738	hau	Yi mun afwa amma zaka iya ƙara maimaita abun daka faɗa?
10811739	hau	Mrs. Smith ta haifi yaron ta na biyu.
10811740	hau	Mista Smith ya ba da lacca kan wallafe-wallafe.
10811743	hau	Mr Smith ya mayar da ita sakatariyarsa.
10811744	hau	An zargi Mista Smith da keta yarjejeniyar kwangila.
10811747	hau	Mista Smith ya ba da shawarar aure ga Jane.
10811750	hau	Idan ana maganar farfesa Smith, mataimakinsa yana da wahalr ji.
10811753	hau	Mallam Smith yana kusa.
10811756	hau	An gudanar da fatin bankwana jiya sabida Mr. Smith.
10811759	hau	Ku neme ni tare Mr Smith.
10811762	hau	Wasu mutanen na son wasanni, wasu kuma ba su damu ba.
10811763	hau	Komai ya faru gaba daya.
10811764	hau	Ba duk tsuntsaye ke iya tashi ba.
10811765	hau	Dukkanin mutane a shari'ance duk daya su ke.
10811766	hau	Kowa dole ya bi dokokin.
10811767	hau	Dukkanin jami'ai da maza sun shiga kokarinsu na yaki da harin.
10811768	hau	Dukkan wani aikin gwaji na bukatar wuri kebantacce da tsayayyar zuciya kan abinda aka sa gaba.
10811771	hau	Menene dandano na musamman yake so?
10811772	hau	Wani babban abu mai burgewa yazo gaban mu.
10811773	hau	Masu leken asirin na tura bayanai da lambobi.
10811776	hau	Mutanen da ke zaune a gidan gilas bai kamata su yi jifa da dutse ba.
10811777	hau	Hanyoyin da ake amfani da su don shawo kan damuwa sun bambanta ga maza da mata: shan giya ita ce babbar hanyar da maza ke amfani da ita, yayin da mata ke magance damuwa ta hanyar hira.
10811778	hau	Shin Yajin aikin zai shafi farashin gawayi?
10811779	hau	Dole ne na fasa tafiya saboda yajin aikin.
10811780	hau	Don Allah a cire tokar daga murhu.
10811781	hau	Stella da gaske ta mutu fa!
10811782	hau	Steve da Jane koyaushe suna tafiya zuwa hannun makaranta a hannu.
10811783	hau	Kuna da sabon kundin wakoki na Stevie Wonder?
10811784	hau	Steve ya karɓi wasiƙar daga Jane.
10811787	hau	Koyaushe Stan na riƙewa Liz tocilan.
10811788	hau	Yin rayuwar sharholia kamar kana kona acibalbal a dukkan gefe biyu.
10811789	hau	Hadin gwiwar Scotland da Ingila ya gudana a shekarar 1706.
10811790	hau	Scott ne farkon namiji da ya kai fol.
10811791	hau	Scott ya sami ilimi mai tsauri.
10811794	hau	Ba da jimawa ba Scott zai warke.
10811795	hau	Ina fatan za ki samu lafiya nan ba da jimawa ba.
10811796	hau	Ka fara kawai, ko ka rasa bas ɗin.
10811797	hau	Kina farawa, za ki tarar da bus ɗin.
10811798	hau	Muna bukatar gyara wannan babban lamarin take.
10811799	hau	Badakalar ta lalata masa hoto.
10811800	hau	Rikicin ya ɓata sunan kamfanin.
10811801	hau	Idan kana shan romo, ka da ya dinga yin sautin tsaki.
10811802	hau	Sue daliba ce Ba'amurkiya.
10811803	hau	Susie ta kasa magance tsoranta.
10811804	hau	A zaune Susie ta kusan kwana, yayinda ta ji wata hayaniyar da ba ta san da ita ba.
10811805	hau	Wata kila Susan baza ta zo ba, amma tabbas Betty zata zo.
10811806	hau	Susan na cin abinci kamar tsuntsuwa kuma ta bar mafi yawan abincin a kan filet dinta.
10811809	hau	Susan ta yi wa Jill sutura.
10811810	hau	Yi haƙuri, amma wannan sigar sigari ta ƙare.
10811811	hau	Ina rokonka gafarta. Ban tsammani wannan wurin zama ba ne.
10811814	hau	Akwai matuƙar sanyi a cikin wannan ɗakin, Cindy. Ba zan iya jure wannan sanyi ba.
10811815	hau	Ba daɗi a yi ta kallon baƙi.
10811818	hau	Jill na ta waya da abokanai sama da awanni biyu!
10811819	hau	Ba zan taɓa samun kwanciyar hankali tsakanin baƙi ba.
10811820	hau	Ko yaushe John na fasa kankara a aji.
10811823	hau	John kan rubuta wasiƙa ga iyayensa sau ɗaya a wata.
10811824	hau	John ya huce daga turmutsun.
10811825	hau	John ya san tarihin Turanci daga farko har ƙarshe.
10811828	hau	Shin John ya yanke shawara game da aiki yanzu?
10811829	hau	John dan Florida ne kuma matarsa yar Kalifornia.
10811830	hau	Mai yiwuwa John zai lashe jarabawar sa.
10811833	hau	John wanda shine dan autan iyalai su bakwai, shi iyayensa suka fi kauna.
10811834	hau	Iyayen John kamar sun ji dadi da suka ji cewa jirgin saman shi ya iso akan lokaci.
10811835	hau	Magana game da John, menene ya faru da ƙanwarsa?
10811836	hau	John da Bet na zamani ne.
10811837	hau	Akwai jita-jita cewa John da Sue za su yi aure.
10811838	hau	John da Cathy na da mabanbantan ɗabi'u da kuma halaye. Ƙoƙarin haɗa kawunansu tamkar haɗa kusurwoyi ne cikin rami ɗaya.
10811839	hau	Mr Johnson ya canza ra'ayin shi haka kawai kuma ya sa hannu akan takardan kwangila.
10811842	hau	John ya taka burki sai muka tsaya cak.
10811843	hau	Na kasa gane meyasa John yaki karbar aiki mai kyau kamar wannan.
10811846	hau	John Wayne daya daga cikin fitattun taurarin fina-finai na wannan karni.
10811847	hau	Johnny ya ƙaura zuwa Spain a cikin watannin nan, saboda haka bai saba da magana da harshen yan spain tukunna.
10811848	hau	Wurin sayayya na gaba kadan akan titin.
10811851	hau	Joan ta karya hannun hagun ta a hatsarin.
10811852	hau	Mrs. Jones yawanci takan yi ma sakataren mai gidanta magana da haushi.
10811853	hau	Mista Jones ba shi da lafiya kuma Mista Brown zai koyar a madadinsa a yau.
10811854	hau	Mista John ya yarda da aiki tukuru da samun riba.
10811855	hau	Joe ya nace kan zan biya kuɗin.
10811856	hau	Joe da makwabcinsa mai surutu ba sa magana.
10811857	hau	Joe yana kashe mafi yawan lokacinsa a wasanni.
10811859	hau	An ganin Joe ne ya harbi fursonan.
10811860	hau	Mr White ne ya baiwa Joe wannan tikitin.
10811861	hau	Ni da Joe mun ga zaki jiya.
10811862	hau	Mr. Jordan ya farka katsahan.
10811865	hau	Cewa Jordan ta maye gurbin babban injin a wannan gwaji ne bayyananne.
10811866	hau	Mista George Bush shine shugaban ƙasar Amurka naarba'in.
10811869	hau	George mutum ne mai amana.
10811870	hau	Georgia ita ce asalinta.
10811873	hau	Mr Joel yana kan aiki yanzu.
10811874	hau	Lokacin da ta ga kyakkyawar rigar, Julie ta yanke shawarar siyan shi.
10811875	hau	Yanzu ta karbi kyautar katin murnar kirsimeti daga danuwanta na Italiya.
10811878	hau	Kada ku ɓata kuɗi a kan tufafi, Julie. Adana kuɗi!
10811879	hau	Asalin harshen Julia Italiya ne.
10811880	hau	Judy ba ta iya waka ba, ko ba haka ba?
10811881	hau	Wane ne yafi gudu sosai, Judy ko Tony?
10811882	hau	Launi na kafet yana cikin jituwa da bango.
10811883	hau	Kar a zuba tokar sigari kan kafet.
10811886	hau	Waɗanne kartuna ne wancan, Jan?
10811887	hau	Shin kuna da kowane dakuna mai tare da dakin wanka da bahaya?
10811888	hau	Dole ne Sharon ta zamo mai tafiyar da komai.
10811889	hau	Janet tana neman shahara a duniyar kasuwancin nunawa.
10811890	hau	Janet tabbas ta san yadda ake shimfida dala.
10811891	hau	Janet, kula da jaririn, don Allah.
10811892	hau	Zaka iya yarda da Jack.
10811893	hau	Abin da Jack yake yi kawai shi ne barci.
10811894	hau	Jack yana zaune a New York tsawon shekaru shida.
10811895	hau	Wace kyakkyawar yarinya ce haka zaune a gefen Jack?
10811896	hau	Jack da Betty za su jinkirta zuwa wata daya.
10811899	hau	Jack, Jill da Alice sun hau kan tsauni.
10811902	hau	Jiya ne Jake ya fasa tagar.
10811903	hau	Riga biyu da kara, don Allah. Akwai tabo a nan.
10811904	hau	Kwanannan aka yi taransifar Mr Jackson daga Los Anjeles zuwa Jafan.
10811907	hau	Shin ka tona dankalin?
10811908	hau	Na yi tunanin ko yaushe Shirley by Alan za su shirya.
10811909	hau	Jim ya yi tuki from gudun gaske, hakan ganganci ne.
10811910	hau	Ba za ka iya dogara da kalaman Jim ba, sabida yana ƙoƙarin son burge kowa.
10811913	hau	Jim na buga ƙwallo sosai.
10811914	hau	Jim ya ƙone mai da tsakar dare lokacin da yake shirin jarrabawar.
10811915	hau	Jim yana cikin mutanen da na tsana.
10811916	hau	Jim ba zai zo yau ba.
10811917	hau	Jim yafi Ron gudu.
10811918	hau	Jim ya sauka daga kan bishiyar.
10811919	hau	Iyayen Jim sun amince da aurensa da Susan.
10811920	hau	Jim da Mike sun jefa kwallon baya da gaba.
10811923	hau	Tabbas ne cewa Jim ya zauna a gida wancan ranan.
10811924	hau	Jimmy na iya aiwatar da wannan aikin.
10811927	hau	Jimmy ya girme ni a shekaru biyu.
10811928	hau	Ku gaisa da Jimmy.
10811929	hau	Bayan wani lokaci, wuri yayi duhu.
10811930	hau	Sydney shine gari mafi girma a ƙasar Austaraliya.
10811931	hau	Koyaya, garantin bashi da tasiri kwata-kwata a wajen tsayayyen fom.
10811932	hau	Amma gaskiya nuna kyautar zai iya sanya baƙon da bai bayar ba jin kunya.
10811935	hau	Amma yasan bai da wani zaɓi.
10811936	hau	Amma manomin ya yi masa abin arziki, ya koya masa abubuwa da dama.
10811937	hau	Amma a hanyoyi da yawa, tsuntsu da ake kira Alex baƙon abu ba ne, don ya nuna nau'in iyawar tunani wanda masana kimiyya suka taɓa tunanin ɗan adam ne kawai.
10811940	hau	Amma amfanin nada matukar muhimmanci a dukkan shekaru.
10811941	hau	Mun hau jirgin sama daga New York zuwa St. Louis ta hanyar Chicago.
10811942	hau	Zan kira ku da zarar na isa Chicago.
10811943	hau	Jerry shine kamfanin wake na kamfanin mu.
10811944	hau	Da gaske Jerry yaci caca?
10811947	hau	Lallai Shelly ta kuma cikowa ka daga karshen haduwar mu.
10811948	hau	Jeff yana tunanin bazai faɗi cikin ƙauna ba.
10811951	hau	Abokanai Jeffrey suna kiransa Jeff.
10811952	hau	Jeff ya rasa wasan jiya, amma na tabbatar shi kwararren dan wasan tennis ne.
10811953	hau	Jeff da Mia suna ƙoƙari na ƙarshe don kaucewa kisan aure.
10811954	hau	Jennifer na da idanuwa masu kyau.
10811955	hau	Jenny ba ta iya yin watsi da sha'awar iyayenta na amincin ta ba.
10811956	hau	Jirgin Jet ya sauka bisa umarnin ofishin kula da sauka da tashin jirage.
10811959	hau	Na ji dadin zuwan Jane.
10811962	hau	Joe na matuƙar jin daɗin aikinsa don haka baya son ya daina.
10811963	hau	Jane ba ta da walwala a karshen sati.
10811964	hau	Dole Jane ta daina bari sha'awan cakulan ya mamaye ta.
10811967	hau	Jane yarinya ce mai ban sha'awa.
10811968	hau	Jane ta kasance cikin damuwa lokacin da lokacin ta ya zo, kuma ta lalata bangarenta.
10811969	hau	Shakespeare ya kirkiro shahararrun 'yan wasa.
10811970	hau	Shakespeare yayi rubutun labarai masifa da na bada dariya.
10811971	hau	Jay ya ɗauki wani tsohon almakashi.
10811972	hau	Shakespeare, wanda ya shahara a duniya, ya rayu shekaru ɗari huɗu da suka gabata.
10811973	hau	Ko Shakespeare ya rubuta wannan waƙar ba ko a'a ba tabbas zai kasance abin asiri.
10811976	hau	Jean ta yarda da Paul game da ilimin ƴaƴansu.
10811977	hau	San Francisco yana bakin Teku ta yamma na Amurka.
10811978	hau	Sandra tana cin yankan biredi ɗaya da kofin gahwa guda ma abincin safe.
10811979	hau	Sandra ta ba ni wurin zama a jirgin.
10811980	hau	Tikiti biyu zuwa San Diego, don Allah.
10811981	hau	Sally ta cigaba da bada uzuri kuma ta bawa karen laifi.
10811982	hau	Sally ta yi fashin sati biyu a makaranta, don haka sai ta yi aiki tukuru ta kamo ajin.
10811983	hau	Sally ta kira Mr Tailor.
10811986	hau	Sally ta amince ita ta ari dankwalin amma tace ba ta da laifi.
10811987	hau	Sabida son rikita abubuwa, bai ma damu damuwar da maƙocinsa ba.
10811990	hau	Don yin masifa, sai ya fara sha barasa mai suna "sake".
10811993	hau	Ina son tufafin Italiyanci a kan salati na.
10811994	hau	Dole in yi sallama da kai.
10811995	hau	Sai wata rana, ku bi a hankali.
10811997	hau	An yiwa Sam rashin adalci a lokacin da aka sauki shi daga aiki daidai lokacin da ya kamata a maida aikin na dindindin.
10811998	hau	Sam yana baiwa aikinsa Muhimmanci.
10811999	hau	Sam, wannan zai ɗauke ka awanni da yawa.
10812000	hau	Ga John, Sammy ya iya waka.
10812001	hau	Sammy Davis mawaki ne sosai.
10812002	hau	Man ya zama dole don gudanar da injina daban-daban.
10812003	hau	A zangon bazara, ita ce take kula da rukunin da na kasance a ciki.
10812004	hau	Wato ka dawo kuma.
10812005	hau	Ya kamata ka zama mai gaskiya, kuma zasu dauke ka a matsayin aboki.
10812006	hau	Ina da sha'awar buga wasan soccer.
10812007	hau	Gaba ɗaya ƙungiyar sun ji su cikin annashuwa, bayan sun yi nasara a wasan.
10812010	hau	Dole ka karanta takardar kwangilar kafin ka sa hannu.
10812011	hau	Sir Harold mutumin Ingilishi ne na ƙwarai.
10812012	hau	Yanzu bari mu fara aiki.
10812013	hau	Haba dai Jama'a, wannan biki ce don haka ku bar gashin kanku ƙasa kaɗan- kaɗan.
10812014	hau	Bari mu daina fatin.
10812017	hau	Yanzu dai ki je ki huta. Aiki ba ya jira.
10812020	hau	Akwai taswirar idan an nema.
10812023	hau	UN, kamar yadda ka sani na nufin Majalisar Dinkin Duniya.
10812024	hau	Ina son mika fatan alherinmu bisa aurenka.
10812025	hau	Ina mai taicin ba zan iya taimaka muku ba.
10812026	hau	Ina taya ka murna samun ƙarin girma.
10812027	hau	Mashin ɗin na ci gaba da ƙara kamar yadda ya saba, domin buga takardun tsare-tsaren.
10812030	hau	Sannu. Kai Jackie Scott ne?
10812031	hau	Ban taɓa karanta littafi mai ban tsoro irin wannan.
10812032	hau	Irin wannan alkali ya kamata ya ajiye aiki kafin lokacin ritayarsa ta yi.
10812033	hau	Shin ka taba ɗanɗana miya mai daɗi kamar wannan?
10812035	hau	Irin wannan kulawa za ta sa kowa ya yi tawaye.
10812038	hau	Jama'a sun taru a dakin shagalin.
10812039	hau	Idan ka ci gaba da neman ragi, za mu yanke shawarar canza yanayin cinikin.
10812042	hau	Hanyar da ta fi ta yin wannan ita ce a tara duk kyautar da aka akrba a wuri daya har sai kowa ya zo.
10812043	hau	Waɗannan ne jekukuna mafi kyau a kasuwa.
10812044	hau	Waɗannan sifofin alamun iyali ne ko kabila.
10812045	hau	Maimakon sallamar ma'aikatan, meyasa baza mu rage musu awannin aiki ba?
10812046	hau	Waɗannan koren ganyayyakin kan zama ja ko launin ɗorawa idan suka faɗo.
10812049	hau	Wadannan tambayoyin za a amsa su cikin sauƙi.
10812050	hau	Yayin da bishiyoyin nan ke girma, suna hana ciyawa samun haske.
10812053	hau	Waɗannan kayayyaki masu sauƙi za su sadu da buƙatun abokan cinikinmu.
10812054	hau	Waɗanne irin alamune da aka kasa gano su har yanzu.
10812057	hau	Wayewar Turawa ta samo asali ne a waɗannan ƙasashe.
10812058	hau	A duk aiki na jami'in tafiye-tafiye, ban taɓa zuwa Afrika ba.
10812061	hau	Tabbas babu wani abin da zai raba mutane da yawa, kuma babu wani abu mai sauƙin zamewa acikinsa.
10812062	hau	Wannan ba shi da illa a karan kansa.
10812063	hau	Wani abu ne da mahifiyata ta yi.
10812066	hau	Wannan yana da mahimmanci isa ga magani daban.
10812067	hau	Shine ya yi fantin wannan hoton.
10812069	hau	Wannan ne ƙauyen inda aka haife shi.
10812070	hau	Wannan matsalar lissafi ce mai wahala.
10812071	hau	Wannan babbar dama ce ta faduwa.
10812074	hau	Wannan ita ce gaskiya, ba almara ba.
10812075	hau	Wannan shine mafi girman tsarin da na taɓa gani.
10812076	hau	Hakan ba zai yuwu da ƙoƙarin mutum ɗaya kawai ba.
10812077	hau	Wannan kuskuren dalibi ne.
10812078	hau	Wannan misaline na rayuwar Burtaniya.
10812079	hau	Wannan yana da sauki, ina tsammani.
10812080	hau	Wanna shine sabon littafin Mr Miller, kuma muna fatan ba wannan ne na ƙarshe ba.
10812081	hau	Wannan babban littafi ne!
10812082	hau	Wannan aiki ne daga lokacin girma na Turner.
10812083	hau	Idan iyaye wawaye ne, yara zasu zama ɓarayi.
10812084	hau	Wannan shukan a kasar na ne kawai ake samu.
10812085	hau	Wannan ne shagali na biyar na wannan makadan.
10812086	hau	Nine mai kula da wannan.
10812087	hau	Dukkan abinda ya kamata ya yi kenan.
10812088	hau	Na ga cewa fuskokin maƙiya sun kewaye ni.
10812089	hau	Wannan ne ainihin littafin da nake ta nema.
10812090	hau	Wannan shine ainihin abin da kuke buƙata yanzu.
10812091	hau	Wannan ba abun wuya wanda Goggo Clara take sawa?
10812092	hau	Wannan tsarin shi ne.
10812093	hau	A wannan gidan aka haifi banana kuma ya girma.
10812094	hau	Wannan shi ne hotal ɗin da muka sauka a bara.
10812095	hau	A wannan gidan na fara zama a farkon zuwa na.
10812096	hau	Wannan ita ce hanyar zuwa teku.
10812097	hau	Daga yau ba zan kuma yi ƙarya ba.
10812098	hau	Wannan ne majami'an da aka binne Blake.
10812099	hau	Mai rufewa ya wuce nan. Abinda kawai za ka yi shine dannawa.
10812100	hau	Wannan shine dalilin da yasa ta samu nasara a matsayin mawaka.
10812101	hau	Mu canza wannan batun.
10812102	hau	Rangadin zai kai za a gudanar a kowanne tsibirin biyar.
10812105	hau	Ka cika sunanka da adireshinka a wannan takardar.
10812106	hau	Bashi da dalilin yin wadannan halayen marasa kyau.
10812109	hau	Wannan maganin yana da kyau ga mura.
10812110	hau	Wannan maganin guba ne daga Allah.
10812111	hau	Wannan furen dawan yana fitar da kamshi mai daɗi.
10812112	hau	Wannan matsalar tana bukatar yin nazari.
10812113	hau	Akwai ra'ayoyi da yawa, pro da con, akan wannan tambayar.
10812114	hau	Babu wani abu na musamman da zan ambata dangane da lamarin.
10812115	hau	Waɗannan ma'aunan guda uku zagayen mita uku ne.
10812116	hau	Wannan bishiyar ta tsaya tsawan shekera biyar data gabata.
10812119	hau	Wannan safar auduga suna jurewa wanki sosai.
10812120	hau	Shin ta zo ne daga hukumar da ta aiko na ƙarshe na lokacin da nake da shi?
10812121	hau	Na tuna na karanta wannan littafin.
10812122	hau	Bani kwafin wannan littafin.
10812123	hau	Takardar na daga cikin ayyukan shi mafi kyau.
10812124	hau	Gara baka karanta wannan littafin ba.
10812125	hau	Wannan littafin zai taimaka maka wajen karatu.
10812128	hau	Wannan littafin Haley ce ta rubuta.
10812129	hau	Kuɗin littafin dala 4 ne.
10812130	hau	Za ku sami talla sosai da wannan littafin.
10812131	hau	Wannan holan ɗin ya dace da riga mai launin ruwan kasa.
10813383	hau	Abin da waɗannan ayyukan suka faɗi shi ne cewa doka ba ta biya wani a cikin wani abu ban da tsabar masarauta.
10813384	hau	Wannan unguwar tana da mutane marasa gida fiye da yadda zaka iya girgiza sanda.
10813385	hau	Duwatsun bangaren kasarnan mabanbanta ne sosai.
10813386	hau	Ko akwai tashar samar da iskar gas nan kusa?
10813387	hau	Shin kun ga walat ɗin mai launin ruwan kasa kusa a nan kusa?
10813388	hau	Kada ku jingina da wannan bangon.
10813389	hau	Binciken ya ba da sakamako mai zuwa.
10813390	hau	Labarin yana dangane da abubuwan da suka faru na gaskiya.
10813391	hau	Wannan dakin bashi da hasken rana.
10813392	hau	Wannan kafet bai dace da labulen ba.
10813393	hau	Wannan tufafin yana da laushi.
10813394	hau	Tarin fasaha ya fi yawa a zane-zanen ƙwararrun Dutch.
10813397	hau	Tasirin wannan laifi cikin jama'a zai zamo mai girma.
10813398	hau	Wannan binciken za a rubuta shi a cikin tarihi.
10813399	hau	Wannan akwatin cike yake da littattafai.
10813400	hau	Wannan akwatin na da banbancin kala da waccan.
10813401	hau	Wannan akwatin bai kai girman wancan ba.
10813402	hau	Wannan kwalin ɗauke ya ke da tufa.
10813403	hau	Naman yana da tauri.
10813404	hau	Dole ne ku ɗauki bijimin da ƙahonin!
10813405	hau	Da alama akwai wata matsalar ƙwayar halittar wannan dabba.
10813408	hau	Yawancin macizai a wannan tsibirin ba su da lahani.
10813411	hau	Wannan filin mallaka na ne.
10813412	hau	Wannan al'adar an wuce ta zamani daga tsara zuwa tsara.
10813413	hau	Sahagon na siyar da kayan mata.
10813414	hau	Ana sayar da abubuwa iri-iri a wannan shagon.
10813415	hau	Wannan kyakkyawan lambun bashi da fasaha fiye da yanayi.
10813416	hau	Wannan titin yana fuskantar arewa.
10813417	hau	Akwai cunkoson ababen hawa mai yawa a kan hanyar.
10813418	hau	Brutarfin mugunta ya lalata birnin.
10813421	hau	Yawan wannan garin ya kasance tsayayyen shekaru goma da suka gabata.
10813422	hau	Akwai gidan adana kayan tarihi a nan garin?
10813425	hau	Yawan aikata laifi a cikin birni ya yi yawa.
10813428	hau	Wannan garin ya samar da manyan mutane.
10813429	hau	Zan dauki wannan lakatayen din ruwan kasa.
10813430	hau	Wannan gulbin baya bushewa koda lokacin rani ne.
10813431	hau	Wannan yankin nada arzikin kayan Teku.
10813432	hau	Wannan angwan ya keɓe sosai.
10813433	hau	Al'umar Holland ne suka samar da wannan yanki shekaru dari biyu da suka gabata.
10813434	hau	Yaron nan yana da karfi da lafiyar jiki.
10813437	hau	Hayaniyar wani abu ne da naƙi amincewa da shi.
10813438	hau	Gulbin ya bushe tun bara.
10813439	hau	Na sanya wa jirgin ruwan nan suna Queen Elizabeth.
10813442	hau	Wannan jirgin yayi girma sosai don wucewa ta mashigar ruwa.
10813443	hau	Wannan jirgin bai dace da balaguron teku ba.
10813444	hau	Raba wannan layin zuwa kashi ashirin daidai.
10813445	hau	Wannan yakin ya bar Nafoliyon shugaba na Turai.
10813446	hau	Wannan kogin ya kai mile ɗari biyar a tsayi.
10813447	hau	Yawan kifin da akan kama a wannan kohin yayi kadan.
10813448	hau	Wannan malamin yana da sunan "Pops."
10813449	hau	Hoton waye a wannan tambarin?
10813450	hau	Launin ja ya kashe zanen gaba-daya.
10813451	hau	Wannan tsarin zai yi aiki sosai a lokuta tara cikin goma.
10813452	hau	Ka kara wannan shafin na lambobi.
10813455	hau	Dandanon ruwan da dadi.
10813456	hau	Ina tsakiyar rabin labarin wannan jami'in tsaro.
10813457	hau	Akwai manyan littattafai da yawa a cikin wannan ɗakin karatu.
10813460	hau	Wannan mutum mutumi ya kamata ya wakilci Marilyn Monroe, amma bana ganin sun mata adalci.
10813461	hau	Wannan motsin sananne ne ga matasa.
10813462	hau	Akwai tsuntsaye da yawa a jeji nan.
10813463	hau	Wannan sabuwar motar zata ba sauran motoci kunya.
10813464	hau	Ana fatan cewa wannan sabuwar ka'idar zai haɓakar da aiki da yawa.
10813465	hau	Har yanzu akwai lokaci idan har za ki bi yadda ya kamata.
10813466	hau	Tsarin wannan sabuwar motar shine in mutum ya sha giya zai tuka, injin ba zai kunnu ba.
10813467	hau	Ina da tabbacin waɗannan bayanan dai-dai ne.
10813468	hau	Baza ka iya amfani da wannan ra'ayin ga abun da ya faru.
10813469	hau	Ina tsammanin wannan labarin yana nuna marubucin a mafi kyawunsa.
10813470	hau	Sa mun wannan check a cikin asusun checking nawa.
10813471	hau	Wannan kisa ba ya cutar da mutane.
10813472	hau	Wannan yarinyan nan ta shaida hatsarinan da karfe uku na wannan yammacin.
10813475	hau	Cike wannan katin rijistar, don Allah.
10813476	hau	Za mu buƙaci shugaban hukumar kula da mafarauta, domin samun mutumin da ya dace da wannan matsayin.
10813479	hau	Ina ganin irin wannan al'adar yana faruwa a kasashe da suke nahiyar Asia kawai.
10813480	hau	Akwai ka'idodi da yawa a cikin wannan tsarin.
10813481	hau	Ina son a yiwa wasiƙar nan rijista.
10813482	hau	Bayan na gama rubuta wasiƙar, zan kai ka zuwa tafkin mai nisan mil biyu daga tsaunin.
10813485	hau	Wannan wasika ba ta da sa hannu.
10813486	hau	Wannan motar na iya daukar nauyin tan 4.
10813487	hau	Ban taɓa kallon hoton nan ba tare da na tuna shi ba.
10813488	hau	Kamar dai akwai wata matsala ga agogon nan.
10813489	hau	Wani abu ya faru da wannan agogon.
10813490	hau	Wannan agogon ya buga kwatar awa.
10813493	hau	Lokacin kasuwancin da aka saba yi a cikin wannan ofis daga tara zuwa biyar ne.
10813494	hau	Wannan hujjar ta tabbatar da cewa ba shi ya aikata laifin ba.
10813495	hau	Wannan taron ba karamin yayata kamfanin nan zai yi ba.
10813496	hau	Wannan abun da ya faru ya rushe gwargwarmayan da ake yi.
10813497	hau	Ba ni da lokaci domin bayyana wannan dalla-dalla.
10813498	hau	Wannan wakar asali da harshen Faransa aka rubuta.
10813499	hau	Shi ya rubuta wannan waƙar daddaren jiya.
10813500	hau	Takardar yayi girma ma abin sanya wasikar.
10813501	hau	Ba alede bane; biri ne.
10813502	hau	Wannan aikin yana yin da'awa mai girma akan ƙarfin tunaninmu.
10813505	hau	Wannan aikin ba shi da sauƙi.
10813506	hau	Wanna aikin shi ake kira ƙololuwar ƙwarewa.
10813507	hau	Ba zan iya yin kawuna ko wutsiyoyi na wannan aikin ba.
10813508	hau	Wannan leman zai zama nata.
10813509	hau	Mujallar nan ta bayyana jarumar da na fiso za ta auri makadin jazz lokacin bazara.
10813512	hau	Wannan dukiyar kasa ana iya ganin ta sau daya a shekara.
